Scr_bytes	Dst_host_srv_rerror_rate	label
0	0.7	1
0	0.09	1
0	0.0	1
520	0.0	1
0	1.0	1
0	1.0	1
0	1.0	1
0	0.03	1
0	1.0	1
226	0.0	0
0	0.01	1
0	1.0	1
54540	0.05	1
115	0.0	0
219	0.0	0
0	0.16	1
1536	0.02	0
304	0.0	0
54540	0.01	1
53	0.0	0
105	0.0	0
231	0.0	0
291	0.0	0
210	0.0	0
1	0.0	0
298	0.0	0
72564	0.33	1
237	0.0	0
292	0.0	0
0	0.0	1
321	0.0	0
197	0.0	0
1032	0.0	1
105	0.0	0
220	0.0	0
1008	0.0	1
323	0.0	0
508	0.0	1
311	0.0	0
40008	0.0	0
189	0.0	0
46	0.0	0
0	1.0	1
228	0.0	0
0	0.0	1
319	0.0	0
325	0.0	0
54540	0.06	1
269	0.0	0
0	0.7	1
615	0.0	0
0	1.0	1
45	0.0	0
324	0.0	0
52	0.0	0
0	1.0	1
1	0.0	0
45	0.0	0
309	0.0	0
316	0.0	0
0	0.0	1
322	0.0	0
0	1.0	1
300	0.0	0
342	0.0	0
308	0.0	0
0	1.0	1
869	0.02	0
0	0.01	1
72564	0.09	1
105	0.0	0
54540	0.07	1
247	0.0	0
282	0.0	0
0	1.0	1
56504	0.4	1
0	1.0	1
309	0.0	0
0	0.01	1
328	0.0	0
0	1.0	1
6	0.0	0
0	0.0	1
0	0.0	1
0	1.0	1
1008	0.0	1
0	1.0	1
55744	0.6	1
0	1.0	1
47	0.0	0
0	0.01	1
271	0.0	0
0	1.0	1
202	0.0	0
64	0.0	0
218	0.0	0
0	0.01	1
149	0.0	0
214	0.0	0
233	0.02	0
291	0.0	0
0	1.0	1
0	0.01	1
28	0.0	0
0	1.0	1
1586	0.0	0
266	0.0	0
193	0.0	0
207	0.0	0
0	0.0	1
75904	0.61	1
0	1.0	1
292	0.0	0
74	0.0	0
0	1.0	1
1032	0.0	1
221	0.0	0
1032	0.0	1
220	0.0	0
0	0.0	1
45	0.0	0
0	0.0	1
0	0.01	1
0	0.03	1
0	1.0	1
319	0.0	0
225	0.0	0
305	0.0	0
0	1.0	1
214	0.0	0
0	1.0	1
780	0.0	0
224	0.0	0
181	0.0	0
56504	0.24	1
0	1.0	1
297	0.0	0
0	0.02	1
0	1.0	1
200	0.0	0
215	0.0	0
262	0.0	0
359	0.0	0
0	0.0	1
295	0.0	0
157	0.0	0
54540	0.0	1
0	1.0	1
0	0.0	1
0	1.0	1
54540	0.05	1
0	0.7	1
0	0.0	1
0	1.0	1
383	0.0	0
44	0.0	0
155	0.0	0
0	1.0	1
249	0.0	0
179	0.0	0
292	0.0	0
1032	0.0	1
1512	0.0	0
0	0.0	1
224	0.0	0
248	0.0	0
0	1.0	1
1	0.0	1
351	0.0	0
0	1.0	1
0	1.0	1
336	0.0	0
0	1.0	1
305	0.0	0
0	1.0	1
0	0.36	1
0	1.0	0
335	0.0	0
191	0.0	0
317	0.0	0
0	1.0	1
159	0.0	0
215	0.0	0
401	0.0	0
352	0.0	0
0	1.0	1
1	0.0	0
72564	0.5	1
0	0.7	1
295	0.0	0
193	0.0	0
0	1.0	1
296	0.0	0
53	0.0	0
53	0.0	0
282	0.0	0
315	0.0	0
371	0.0	0
0	0.0	1
0	1.0	1
279	0.0	0
0	0.0	1
234	0.0	0
234	0.0	0
250	0.0	0
0	0.0	1
321	0.0	0
319	0.0	0
45	0.0	0
227	0.0	0
0	0.08	1
0	1.0	1
337	0.0	0
54540	0.03	1
0	1.0	1
1	0.0	0
72	0.0	0
46	0.0	0
0	1.0	1
223	0.0	0
0	1.0	1
0	0.0	1
520	0.0	1
508	0.0	1
54540	0.06	1
0	1.0	1
36	0.0	0
294	0.0	0
615	0.0	0
0	0.01	1
366	0.0	0
312	0.0	0
46	0.0	0
318	0.0	0
0	1.0	1
345	0.0	0
0	1.0	1
0	0.01	1
183	0.0	0
0	0.01	0
294	0.0	0
44	0.0	0
14189	0.0	0
2049	0.01	0
54540	0.06	1
221	0.0	0
312	0.0	0
295	0.0	0
1512	0.0	0
45	0.0	0
332	0.0	0
300	0.0	0
171	0.0	0
44	0.0	0
36	0.0	0
297	0.0	0
0	1.0	1
249	0.0	0
74464	0.59	1
320	0.0	0
201	0.0	0
325	0.0	0
1	0.0	0
340	0.0	0
363	0.0	0
337	0.0	0
1008	0.0	1
204	0.0	0
0	0.03	1
319	0.0	0
286	0.0	0
0	1.0	1
150	1.0	0
0	0.7	1
295	0.0	0
289	0.0	0
0	1.0	1
326	0.0	0
0	1.0	1
285	0.0	0
312	0.0	0
0	0.0	1
229	0.0	0
0	0.0	1
0	1.0	1
0	1.0	1
204	0.0	0
261	0.0	0
0	1.0	1
0	0.02	1
0	1.0	1
233	0.0	0
235	0.0	0
195	0.0	0
0	0.0	1
0	1.0	1
244	0.0	0
2940	0.01	0
293	0.0	0
641	0.0	0
1239	0.0	0
245	0.0	0
43	0.0	0
346	0.0	0
0	0.1	1
281	0.0	0
292	0.0	0
72564	0.12	1
42	0.0	0
215	0.0	0
222	0.0	0
0	0.0	1
313	0.0	0
0	1.0	1
36	0.0	0
295	0.0	0
221	0.0	0
0	1.0	1
306	0.0	0
1008	0.0	1
301	0.0	0
241	0.0	0
225	0.0	0
353	0.0	0
327	0.0	0
231	0.0	0
53	0.0	0
0	0.0	1
0	1.0	1
301	0.0	0
1057	0.0	0
1008	0.0	1
0	1.0	1
280	0.0	0
0	0.0	1
0	1.0	1
44	0.0	0
290	0.0	0
220	0.0	0
0	0.0	1
54	0.0	0
226	0.0	0
0	0.0	1
193	0.0	0
44	0.0	0
315	0.0	0
262	0.0	0
349	0.0	0
59424	0.25	1
317	0.0	0
1	0.0	0
59424	0.28	1
247	0.0	0
343	0.0	0
0	1.0	1
220	0.0	0
0	1.0	1
1008	0.0	1
0	1.0	1
309	0.0	0
0	1.0	1
1480	0.0	1
281	0.0	0
300	0.0	0
3144	0.0	0
239	0.0	0
239	0.0	0
252	0.0	0
0	1.0	1
0	1.0	1
1008	0.0	1
1032	0.0	1
1008	0.0	1
0	0.0	1
182	0.0	0
55044	0.39	1
54540	0.06	1
0	1.0	1
0	1.0	1
0	0.0	1
54540	0.06	1
105	0.0	0
0	0.0	1
0	0.01	1
0	0.01	1
43	0.0	0
207	0.0	0
0	1.0	1
0	1.0	1
269	0.0	0
1032	0.0	1
157	0.0	0
0	0.01	1
330	0.0	0
386	0.0	0
53	0.0	0
302	0.0	0
300	0.0	0
0	1.0	1
0	1.0	1
0	0.0	1
235	0.0	0
44	0.0	0
246	0.0	0
0	0.0	1
202	0.0	0
242	0.0	0
1	0.0	0
296	0.0	0
0	0.03	1
302	0.0	0
0	0.57	1
35	0.0	0
66	0.0	0
0	1.0	1
0	1.0	1
0	0.0	1
251	0.0	0
197	0.0	0
1032	0.0	1
295	0.0	0
27572	0.0	0
229	0.0	0
328	0.0	0
0	0.0	1
0	1.0	1
0	0.0	1
1909	0.0	0
0	0.0	1
282	0.0	0
0	1.0	1
213	0.0	0
296	0.0	0
0	0.0	1
1731	0.0	0
0	1.0	1
200	0.0	0
297	0.0	0
1032	0.0	1
275	0.0	0
54	0.0	0
105	0.0	0
0	0.0	1
45	0.0	0
0	1.0	1
38464	0.59	1
0	0.0	1
220	0.0	0
1008	0.0	1
1024	0.71	1
0	1.0	1
226	0.0	0
54540	0.0	1
0	1.0	1
302	0.0	0
0	0.0	1
0	0.0	1
54540	0.06	1
864	0.9	0
0	1.0	1
0	1.0	1
1008	0.0	1
0	0.0	1
0	0.0	1
3904	0.62	1
233	0.0	0
209	0.0	0
274	0.0	0
12	0.0	0
213	0.0	0
208	0.0	0
186	0.0	0
289	0.0	0
879	0.0	0
53	0.0	0
152	0.0	0
52	0.0	0
0	0.0	1
219	0.0	0
54	0.0	0
292	0.0	0
0	0.06	1
0	1.0	1
0	0.0	1
301	0.0	0
145	0.0	0
0	1.0	1
219	0.0	0
59	0.0	0
0	1.0	1
157	0.0	0
360	0.0	0
335	0.0	0
0	0.0	1
366	0.0	0
0	0.0	1
43	0.0	0
310	0.0	0
411	0.0	0
0	1.0	1
0	1.0	1
54540	0.04	1
306	0.0	0
641	0.0	0
306	0.0	0
0	1.0	1
305	0.0	0
74024	0.42	1
232	0.0	0
296	0.0	0
60884	0.25	1
331	0.0	0
5150	0.0	0
0	0.0	1
211	0.0	0
220	0.0	0
0	1.0	1
0	1.0	1
166	0.0	0
243	0.0	0
105	0.0	0
226	0.0	0
0	1.0	1
46	0.0	0
224	0.0	0
0	1.0	1
0	1.0	1
0	0.0	1
0	1.0	1
252	0.0	0
0	0.29	1
0	0.3	1
28	0.0	0
56	0.0	0
268	0.0	0
239	0.0	0
153	0.0	0
57964	0.0	1
1	0.0	0
211	0.0	0
0	0.01	1
205	0.0	0
0	0.01	1
54540	0.01	1
0	0.01	1
54540	0.06	1
287	0.0	0
0	1.0	1
212	0.0	0
225	0.0	0
54	0.0	0
313	0.0	0
212	0.0	0
220	0.0	0
340	0.0	0
0	0.0	1
0	1.0	1
1480	0.0	0
293	0.0	0
1480	0.0	1
0	1.0	1
226	0.0	0
29	0.0	0
215	0.0	0
0	0.0	1
339	0.0	0
231	0.0	0
0	1.0	1
304	0.0	0
1008	0.0	1
0	1.0	1
0	0.0	1
0	1.0	1
338	0.0	0
34	0.0	0
383	0.0	0
378	0.0	0
227	0.0	0
0	1.0	1
234	0.0	0
195	0.0	0
377	0.0	0
233	0.0	0
75904	0.68	1
288	0.0	0
300	0.0	0
0	0.0	1
0	1.0	1
210	0.0	0
324	0.0	0
0	0.37	1
297	0.0	0
0	1.0	1
0	1.0	1
76944	0.51	1
0	0.33	1
54	0.0	0
0	0.02	0
198	0.0	0
1046	0.0	0
0	1.0	1
252	0.0	0
184	0.0	0
0	1.0	1
244	0.0	0
205	0.0	0
218	0.0	0
0	1.0	1
0	1.0	1
0	0.0	0
0	0.0	1
0	0.0	1
1439	0.0	0
147	0.31	0
230	0.0	0
290	0.0	0
269	0.0	0
36	0.0	0
310	0.0	0
60064	0.58	1
152	0.0	0
264	0.0	0
55044	0.16	1
0	0.0	1
222	0.0	0
298	0.0	0
230	0.0	0
305	0.0	0
1008	0.0	1
0	0.0	1
1032	0.0	1
16787	0.0	0
56504	0.13	1
0	1.0	0
318	0.0	0
0	0.0	1
302	0.0	0
1032	0.0	1
1844	0.0	0
0	1.0	1
349	0.0	0
0	0.0	1
0	1.0	1
309	0.0	0
162	0.0	0
321	0.0	0
0	0.07	1
0	0.0	1
0	1.0	1
20193	0.0	0
333	0.0	0
0	0.0	1
354	0.0	0
33	0.0	0
0	0.0	1
0	0.0	1
209	0.0	0
1008	0.0	1
349	0.0	0
244	0.0	0
105	0.0	0
237	0.0	0
4209	0.0	1
292	0.0	0
327	0.0	0
331	0.0	0
508	0.0	1
0	1.0	1
0	1.0	1
0	0.01	1
1008	0.0	1
0	1.0	1
232	0.0	0
52	0.0	0
295	0.0	0
232	0.0	0
0	0.0	1
316	0.0	0
569	0.0	0
323	0.0	0
0	0.0	1
0	1.0	1
0	1.0	1
0	0.0	1
0	0.0	1
28	0.0	1
287	0.0	0
302	0.0	0
294	0.0	0
0	1.0	1
311	0.0	0
227	0.0	0
0	0.0	1
0	1.0	1
314	0.0	0
0	0.0	1
215	0.0	0
243	0.0	0
19	0.0	0
0	1.0	1
0	1.0	1
0	0.17	1
233	0.0	0
321	0.0	0
232	0.0	0
225	0.0	0
0	1.0	1
0	1.0	1
318	0.0	0
298	0.0	0
0	0.15	1
28	0.0	0
198	0.0	0
11629	0.0	0
0	0.0	1
54540	0.05	1
0	1.0	1
221	0.0	0
203	0.0	0
1507	0.04	0
5	0.0	0
1541	0.0	0
279	0.0	0
0	1.0	1
1032	0.0	1
54540	0.03	1
74024	0.12	1
0	1.0	1
232	0.0	0
687	0.0	0
54540	0.06	1
1032	0.0	1
56	0.0	0
304	0.0	0
1092	0.09	0
296	0.0	0
0	0.01	1
239	0.0	0
206	0.0	0
247	0.0	0
232	0.0	0
0	0.0	1
0	0.0	1
0	0.0	1
0	1.0	1
223	0.0	0
310	0.0	0
0	0.0	1
227	0.0	0
0	1.0	1
0	1.0	1
0	1.0	1
276	0.0	0
0	0.0	1
339	0.0	0
45	0.0	0
42	0.0	0
249	0.0	0
323	0.0	0
190	0.0	0
0	0.17	1
211	0.0	0
46	0.0	0
56504	0.25	1
56	0.0	0
1407	0.02	0
54540	0.06	1
230	0.0	0
252	0.0	0
0	1.0	1
313	0.0	0
0	1.0	1
0	0.0	1
0	1.0	1
204	0.0	0
297	0.0	0
0	1.0	1
278	0.0	0
296	0.0	0
218	0.0	0
0	0.0	1
0	1.0	1
0	1.0	1
0	1.0	1
2525	0.0	0
205	0.0	0
47744	0.46	1
0	1.0	1
246	0.0	0
287	0.0	0
0	1.0	1
0	0.68	1
45	0.0	0
422	0.0	0
0	0.0	1
225	0.0	0
214	0.0	0
54540	0.06	1
373	0.0	0
219	0.0	0
54540	0.05	1
0	0.73	1
287	0.0	0
1031	0.0	0
229	0.0	0
0	1.0	1
0	0.0	1
213	0.0	0
189	0.0	0
0	1.0	1
0	0.0	1
105	0.0	0
52	0.0	0
55	0.0	0
259	0.0	0
0	1.0	0
32	0.0	0
0	0.01	1
1032	0.0	1
325	0.0	0
0	0.0	1
238	0.0	0
0	1.0	1
0	0.0	1
0	0.0	1
298	0.0	0
393	0.0	0
0	0.19	1
234	0.0	0
224	0.0	0
384	0.0	0
0	1.0	1
0	0.68	1
56504	0.24	1
214	0.0	0
335	0.0	0
0	1.0	1
0	1.0	1
0	1.0	1
0	1.0	1
301	0.0	0
774	0.0	0
0	1.0	1
233	0.0	0
194	0.0	0
72564	0.07	1
46	0.0	0
0	1.0	1
0	0.16	1
0	1.0	1
45	0.0	0
208	0.0	0
303	0.0	0
209	0.0	0
56504	0.54	1
0	1.0	1
195	0.0	0
987	0.0	0
308	0.0	0
11	0.0	0
0	0.14	1
207	0.0	0
1032	0.0	1
158	0.0	0
0	0.34	1
342	0.0	0
45	0.0	0
277	0.0	0
56504	0.24	1
221	0.0	0
0	0.0	1
0	0.0	1
0	0.65	1
42	0.0	0
211	0.0	0
206	0.0	0
0	1.0	1
0	1.0	1
0	1.0	1
7012	0.0	0
0	1.0	1
0	0.01	1
9664	0.54	1
55	0.0	0
0	0.02	0
1032	0.0	1
306	0.0	0
54540	0.04	1
0	0.16	1
0	1.0	1
213	0.0	0
0	1.0	1
672	0.0	0
205	0.0	0
48	0.0	0
0	0.0	1
0	1.0	1
0	0.01	1
48	0.0	0
1008	0.0	1
323	0.0	0
251	0.0	0
0	0.01	1
339	0.0	0
0	1.0	1
301	0.0	0
87164	0.04	1
0	1.0	1
368	0.0	0
46	0.0	0
42	0.0	0
0	1.0	1
208	0.0	0
105	0.0	0
677	0.0	0
508	0.0	1
240	0.0	0
0	0.0	1
0	1.0	1
303	0.0	0
0	1.0	1
0	0.0	1
52	0.0	0
251	0.0	0
56504	0.56	1
303	0.0	0
0	1.0	1
0	1.0	1
36	0.0	0
0	0.0	0
957	0.0	0
105	0.0	0
0	1.0	0
296	0.0	0
319	0.0	0
1032	0.0	1
56504	0.34	1
0	1.0	1
28	0.0	0
59424	0.3	1
53	0.0	0
307	0.0	0
0	1.0	1
192	0.0	0
0	1.0	1
305	0.0	0
1008	0.0	1
105	0.0	0
0	1.0	1
177	0.0	0
321	0.0	0
185	0.0	0
217	0.0	0
54540	0.03	1
0	0.0	1
272	0.0	0
152	0.0	0
0	0.0	1
81	0.0	0
0	1.0	1
343	0.0	0
233	0.0	0
0	1.0	1
62344	0.2	1
0	1.0	1
343	0.0	0
224	0.0	0
216	0.0	0
232	0.0	0
1008	0.0	1
36	0.0	0
0	1.0	1
265	0.0	0
36	0.0	0
242	0.0	0
0	1.0	1
1006	0.0	0
309	0.0	0
0	1.0	1
1	0.0	0
0	1.0	1
303	0.0	0
1008	0.0	1
0	1.0	1
286	0.0	0
299	0.0	0
1566	0.0	0
231	0.0	0
57184	0.66	1
0	1.0	1
22	0.0	0
320	0.0	0
0	0.0	1
60884	0.47	1
812	0.05	0
285	0.0	0
991	0.0	0
322	0.0	0
0	0.01	1
1613	0.01	0
0	1.0	1
54540	0.05	1
1032	0.0	1
0	1.0	1
367	0.0	0
344	0.0	0
0	0.0	1
306	0.0	0
280	0.0	0
0	1.0	1
45	0.0	0
0	1.0	1
0	0.0	1
303	0.0	0
56504	0.39	1
0	0.0	1
203	0.0	0
325	0.0	0
311	0.0	0
0	1.0	1
0	1.0	1
0	1.0	1
0	1.0	1
255	0.0	0
1488	0.0	0
237	0.0	0
220	0.0	0
0	1.0	1
54540	0.02	1
41	0.0	0
1008	0.0	1
1032	0.0	1
0	0.0	1
0	1.0	1
233	0.0	0
316	0.0	0
0	0.0	1
687	0.0	0
0	1.0	1
0	1.0	1
44	0.0	0
205	0.0	0
0	0.0	1
54540	0.05	1
10804	0.0	0
317	0.0	0
54540	0.04	1
295	0.0	0
46	0.0	0
0	0.0	1
1008	0.0	1
62344	0.03	1
0	0.0	1
501760	0.0	0
0	1.0	1
0	0.25	1
55744	0.7	1
0	0.01	1
336	0.0	0
0	1.0	1
0	1.0	1
0	0.0	1
0	0.0	0
0	0.02	1
0	1.0	1
314	0.0	0
202	0.0	0
0	1.0	1
0	0.0	1
0	1.0	1
0	0.0	1
55	0.0	0
0	1.0	1
44	0.0	0
154	0.0	0
0	1.0	1
520	0.0	1
115	0.0	0
0	1.0	1
2407	0.0	0
42	0.0	0
0	0.33	1
0	1.0	1
0	1.0	1
53	0.0	0
0	1.0	1
520	0.0	1
0	1.0	1
0	1.0	1
353	0.0	0
0	0.01	1
0	1.0	1
687	0.0	0
301	0.0	0
321	0.0	0
236	0.0	0
1008	0.0	1
224	0.0	0
308	0.0	0
218	0.0	0
241	0.0	0
0	1.0	1
202	0.0	0
0	1.0	1
0	0.0	1
54540	0.02	1
0	0.0	1
54540	0.05	1
330	0.0	0
199	0.0	0
225	0.0	0
353	0.0	0
0	0.01	1
219	0.0	0
241	0.0	0
508	0.0	1
209	0.0	0
74464	0.68	1
318	0.0	0
237	0.0	0
195	0.0	0
302	0.0	0
520	0.0	1
30204	0.0	0
57964	0.01	1
310	0.0	0
54	0.0	0
1032	0.0	1
233	0.0	0
44	0.0	0
212	0.0	0
245	0.0	0
44	0.0	0
204	0.0	0
190	0.0	0
206	0.0	0
10	0.0	0
55744	0.57	1
350	0.0	0
1032	0.0	1
1008	0.0	1
328	0.0	0
0	0.0	1
40008	0.0	0
0	0.0	1
0	1.0	1
0	1.0	1
0	0.0	1
0	0.0	1
0	0.09	1
252	0.0	0
57184	0.65	1
211	0.0	0
306	0.0	0
230	0.0	0
285	0.0	0
0	0.0	1
44	0.0	0
300	0.0	0
315	0.0	0
998	0.86	0
47	0.0	0
277	0.0	0
219	0.0	0
0	0.0	1
271	0.0	0
238	0.0	0
0	1.0	1
0	1.0	1
1032	0.0	1
54540	0.0	1
228	0.0	0
231	0.0	0
0	1.0	1
303	0.0	0
0	1.0	1
921	0.0	0
0	1.0	1
1008	0.0	1
0	1.0	1
1008	0.0	1
53	0.0	0
231	0.0	0
196	0.0	0
380	0.0	0
1032	0.0	1
0	0.0	1
0	0.0	1
0	1.0	1
0	0.0	1
198	0.0	0
318	0.0	0
1008	0.0	1
56504	0.55	1
228	0.0	0
0	1.0	1
306	0.0	0
0	0.0	1
0	0.11	1
284	0.0	0
0	1.0	1
0	0.7	1
0	1.0	1
0	1.0	1
0	1.0	1
54	0.0	0
55	0.0	0
44	0.0	0
508	0.0	1
309	0.0	0
0	1.0	1
217	0.0	0
310	0.0	0
43	0.0	0
1032	0.0	1
44	0.0	0
73024	0.68	1
0	0.33	1
246	0.0	0
0	1.0	1
0	0.01	1
0	1.0	1
45	0.0	0
0	1.0	1
1	0.0	0
0	0.0	1
198	0.0	0
189	0.0	0
0	1.0	1
0	1.0	1
881	0.0	0
240118	0.0	0
53	0.0	0
1010	0.0	0
0	0.0	1
0	0.0	1
219	0.0	0
993	0.0	0
0	1.0	1
54540	0.07	1
0	1.0	1
211	0.0	0
0	0.0	1
252	0.0	0
310	0.0	0
44	0.0	0
321	0.0	0
222	0.0	0
0	1.0	1
207	0.0	0
1037	0.0	0
1595	0.0	0
0	0.62	1
1	0.0	0
44	0.0	0
42	0.0	0
44	0.0	0
286	0.0	0
174	0.0	0
334	0.0	0
282	0.0	0
0	0.0	1
0	0.0	1
0	1.0	1
645	0.02	0
0	1.0	1
293	0.0	0
320	0.0	0
0	1.0	1
42	0.0	0
288	0.0	0
252	0.0	0
105	0.0	0
0	1.0	1
0	0.0	1
191	0.01	0
249	0.0	0
0	0.0	1
243	0.0	0
0	1.0	1
209	0.0	0
0	0.0	1
0	1.0	1
54	0.0	0
8	0.0	0
785	0.0	0
320	0.0	0
0	0.01	1
265	0.0	0
183	0.0	0
229	0.0	0
219	0.0	0
7	0.0	0
0	0.0	1
0	0.0	1
339	0.0	0
0	0.5	1
291	0.0	0
212	0.0	0
44	0.0	0
342	0.0	0
1032	0.0	1
46	0.0	0
220	0.0	0
45	0.0	0
0	0.15	1
0	1.0	1
0	1.0	1
1032	0.0	1
0	1.0	1
216	0.0	0
0	0.59	1
0	0.44	1
0	0.02	1
197	0.0	0
0	1.0	1
45	0.0	0
0	0.0	1
181	0.0	0
844	0.0	0
1008	0.0	1
1032	0.0	1
0	0.02	0
234	0.0	0
1008	0.0	1
30	0.0	0
0	0.0	1
36	0.0	0
0	0.0	1
214	0.0	0
207	0.0	0
54540	0.05	1
332	0.0	0
302	0.0	0
0	0.0	1
1032	0.0	1
318	0.0	0
0	0.01	1
0	1.0	1
53	0.0	0
44	0.0	0
170	0.0	0
0	1.0	1
0	1.0	1
0	0.0	1
0	1.0	1
200	0.0	0
200	0.0	0
335	0.0	0
0	0.0	1
342	0.0	0
0	1.0	1
225	0.0	0
1	0.0	1
0	0.0	1
0	0.0	1
296	0.0	0
55044	0.29	1
333	0.0	0
330	0.0	0
1480	0.0	1
232	0.0	0
1032	0.0	1
44	0.0	0
54	0.0	0
868	0.0	0
252	0.0	0
0	1.0	0
0	1.0	1
215	0.0	0
227	0.0	0
301	0.0	0
45	0.0	0
54540	0.04	1
146	0.0	0
37960	0.06	1
313	0.0	0
334	0.0	0
0	0.01	1
0	1.0	1
322	0.0	0
328	0.0	0
72564	0.39	1
56504	0.37	1
0	1.0	1
291	0.0	0
1032	0.0	1
0	1.0	1
0	1.0	1
54	0.0	0
0	1.0	1
0	0.1	1
0	1.0	1
304	0.0	0
249	0.0	0
227	0.0	0
349	0.0	0
234	0.0	0
0	0.02	1
272	0.0	0
0	1.0	1
215	0.0	0
213	0.0	0
0	0.08	1
205	0.0	0
208	0.0	0
45	0.0	0
244	0.0	0
0	0.0	1
0	1.0	1
0	1.0	1
302	0.0	0
215	0.0	0
231	0.0	0
54540	0.05	1
219	0.0	0
250	0.0	0
325	0.0	0
348	0.0	0
317	0.0	0
0	0.1	1
0	0.01	1
615	0.0	0
238	0.0	0
324	0.0	0
253	0.0	0
308	0.0	0
22	0.0	0
0	1.0	1
0	0.2	1
0	0.0	1
242	0.0	0
54540	0.05	1
508	0.0	1
278	0.0	0
54540	0.05	1
43	0.0	0
54540	0.06	1
44748	0.0	0
0	1.0	1
321	0.0	0
327	0.0	0
0	1.0	1
294	0.0	0
868	0.0	0
95	0.0	0
0	1.0	1
256	0.0	0
0	1.0	1
221	0.0	0
0	1.0	0
288	0.0	0
305	0.0	0
0	1.0	1
105	0.0	0
217	0.0	0
39276	0.0	0
0	0.69	1
273	0.0	0
286	0.0	0
1008	0.0	1
4508	0.0	0
1032	0.0	1
44	0.0	0
306	0.0	0
236	0.0	0
0	1.0	1
54540	0.06	1
0	1.0	1
62344	0.5	1
245	0.0	0
242	0.0	0
0	1.0	1
260	0.0	0
0	0.0	1
0	0.92	1
0	0.0	1
231	0.0	0
2346	0.0	0
484	0.0	0
207	0.0	0
298	0.0	0
307	0.0	0
0	0.0	1
0	0.01	1
308	0.02	0
0	1.0	1
54540	0.03	1
0	0.0	1
0	1.0	1
313	0.0	0
313	0.0	0
220	0.0	0
0	0.0	1
298	0.0	0
0	0.0	1
356	0.0	0
287	0.0	0
320	0.0	0
273	0.0	0
0	0.0	1
0	1.0	1
0	0.0	1
330	0.0	0
0	1.0	1
232	0.0	0
80224	0.73	1
209	0.0	0
0	1.0	1
54540	0.01	1
0	0.0	1
0	1.0	1
1315	0.0	0
0	1.0	1
0	1.0	1
214	0.0	0
88624	0.03	1
217	0.0	0
0	0.0	1
303	0.0	0
312	0.0	0
0	0.01	1
0	1.0	1
310	0.0	0
1	0.0	1
0	0.0	1
0	0.89	0
336	0.0	0
72564	0.14	1
267	0.0	0
284	0.0	0
0	0.0	1
45	0.0	0
0	1.0	1
0	1.0	1
1141	0.0	0
266	0.0	0
0	1.0	1
235	0.0	0
348	0.0	0
46	0.0	0
336	0.0	0
255	0.0	0
772	0.0	0
0	1.0	1
0	0.0	1
295	0.0	0
217	0.0	0
0	0.01	1
0	0.07	1
0	1.0	1
54540	0.06	1
220	0.0	0
270	0.0	0
1012	0.0	0
208	0.0	0
0	0.0	1
0	1.0	1
186	0.0	0
327	0.0	0
224	0.0	0
1032	0.0	1
55	0.0	0
0	1.0	1
276	0.0	0
232	0.0	0
343	0.0	0
0	0.2	1
316	0.0	0
225	0.0	0
0	0.0	1
237	0.0	0
0	0.0	1
191	0.0	0
0	1.0	1
201	0.0	0
334	0.0	0
239	0.0	0
0	1.0	1
0	0.09	1
1085	0.0	0
0	0.0	1
1008	0.0	1
14	0.0	0
129862	0.0	0
0	0.02	1
2799	0.01	0
43	0.0	0
0	1.0	1
316	0.0	0
0	1.0	1
283	0.0	0
72564	0.3	1
0	1.0	1
212	0.0	0
323	0.0	0
6	0.0	0
285	0.0	0
165	0.0	0
291	0.0	0
0	0.0	1
239	0.0	0
218	0.0	0
0	1.0	1
52	0.0	0
0	1.0	1
214	0.0	0
0	0.0	1
0	0.02	0
45	0.0	0
1271	0.0	0
236	0.0	0
28	0.0	0
0	0.0	1
223	0.0	0
236	0.0	0
0	1.0	1
54	0.0	0
223	0.0	0
0	0.0	1
0	1.0	1
204	0.0	0
0	1.0	1
105	0.0	0
1032	0.0	1
75484	0.07	1
265	0.0	0
56504	0.13	1
0	0.0	1
0	0.0	1
208	0.0	0
45	0.0	0
225	0.0	0
291	0.0	0
0	0.01	1
1008	0.0	1
159	0.0	0
247	0.0	0
0	1.0	1
286	0.0	0
0	0.0	1
224	0.0	0
309	0.0	0
60884	0.17	1
0	0.0	1
327	0.0	0
464	0.0	0
831	1.0	0
313	0.0	0
332	0.0	0
0	0.0	0
30	0.0	0
1	0.0	0
30	0.0	0
215	0.0	0
225	0.0	0
1008	0.0	1
0	0.0	1
205	0.0	0
508	0.0	1
366	0.0	0
105	0.0	0
0	0.0	1
7940	0.0	0
316	0.0	0
210	0.0	0
0	0.0	1
217	0.0	0
0	0.0	1
200	0.0	0
290	0.0	0
0	1.0	1
208	0.0	0
226	0.0	0
1032	0.0	1
0	0.0	1
0	0.0	1
51	0.0	0
227	0.0	0
199	0.0	0
306	0.0	0
336	0.0	0
313	0.0	0
0	1.0	1
236	0.0	0
309	0.0	0
352	0.0	0
310	0.0	0
163	0.0	0
288	0.0	0
1032	0.0	1
0	0.0	1
0	0.0	1
0	0.0	1
50	0.0	0
0	0.0	1
250	0.0	0
0	0.0	1
0	0.0	1
214	0.0	0
222	0.0	0
207	0.0	0
213	0.0	0
0	1.0	1
330	0.0	0
204	0.0	0
0	0.63	1
304	0.0	0
307	0.0	0
332	0.0	0
293	0.0	0
166	0.0	0
93004	0.03	1
0	0.0	1
0	1.0	1
0	1.0	1
302	0.0	0
0	0.0	1
